visit_time_id,device_type,source_page_id,dest_page_id,visitor_count,time_dimension,source_page_name,dest_page_name,source_total,source_ratio
9,wireless,2.00,6.00,112,2025-01-09,活动页,商品详情页,1085,10.32
9,wireless,2.00,7.00,130,2025-01-09,活动页,订阅页,1085,11.98
9,wireless,2.00,8.00,128,2025-01-09,活动页,直播页,1085,11.80
9,wireless,2.00,9.00,122,2025-01-09,活动页,购物车,1085,11.24
9,wireless,2.00,10.00,126,2025-01-09,活动页,结算页,1085,11.61
9,wireless,3.00,1.00,131,2025-01-09,分类页,首页,1190,11.01
9,wireless,3.00,2.00,127,2025-01-09,分类页,活动页,1190,10.67
9,wireless,3.00,4.00,111,2025-01-09,分类页,宝贝页,1190,9.33
9,wireless,3.00,5.00,139,2025-01-09,分类页,新品页,1190,11.68
9,wireless,3.00,6.00,142,2025-01-09,分类页,商品详情页,1190,11.93
9,wireless,3.00,7.00,125,2025-01-09,分类页,订阅页,1190,10.50
9,wireless,3.00,8.00,138,2025-01-09,分类页,直播页,1190,11.60
9,wireless,3.00,9.00,137,2025-01-09,分类页,购物车,1190,11.51
9,wireless,3.00,10.00,140,2025-01-09,分类页,结算页,1190,11.76
9,wireless,4.00,1.00,119,2025-01-09,宝贝页,首页,1212,9.82
9,wireless,4.00,2.00,136,2025-01-09,宝贝页,活动页,1212,11.22
9,wireless,4.00,3.00,123,2025-01-09,宝贝页,分类页,1212,10.15
9,wireless,4.00,5.00,129,2025-01-09,宝贝页,新品页,1212,10.64
9,wireless,4.00,6.00,138,2025-01-09,宝贝页,商品详情页,1212,11.39
9,wireless,4.00,7.00,152,2025-01-09,宝贝页,订阅页,1212,12.54
9,wireless,4.00,8.00,142,2025-01-09,宝贝页,直播页,1212,11.72
9,wireless,4.00,9.00,149,2025-01-09,宝贝页,购物车,1212,12.29
9,wireless,4.00,10.00,124,2025-01-09,宝贝页,结算页,1212,10.23
9,wireless,5.00,1.00,135,2025-01-09,新品页,首页,1162,11.62
9,wireless,5.00,2.00,139,2025-01-09,新品页,活动页,1162,11.96
9,wireless,5.00,3.00,101,2025-01-09,新品页,分类页,1162,8.69
9,wireless,5.00,4.00,130,2025-01-09,新品页,宝贝页,1162,11.19
9,wireless,5.00,6.00,148,2025-01-09,新品页,商品详情页,1162,12.74
9,wireless,5.00,7.00,128,2025-01-09,新品页,订阅页,1162,11.02
9,wireless,5.00,8.00,123,2025-01-09,新品页,直播页,1162,10.59
9,wireless,5.00,9.00,139,2025-01-09,新品页,购物车,1162,11.96
9,wireless,5.00,10.00,119,2025-01-09,新品页,结算页,1162,10.24
9,wireless,6.00,1.00,121,2025-01-09,商品详情页,首页,1163,10.40
9,wireless,6.00,2.00,131,2025-01-09,商品详情页,活动页,1163,11.26
9,wireless,6.00,3.00,129,2025-01-09,商品详情页,分类页,1163,11.09
9,wireless,6.00,4.00,140,2025-01-09,商品详情页,宝贝页,1163,12.04
9,wireless,6.00,5.00,126,2025-01-09,商品详情页,新品页,1163,10.83
9,wireless,6.00,7.00,130,2025-01-09,商品详情页,订阅页,1163,11.18
9,wireless,6.00,8.00,132,2025-01-09,商品详情页,直播页,1163,11.35
9,wireless,6.00,9.00,123,2025-01-09,商品详情页,购物车,1163,10.58
9,wireless,6.00,10.00,131,2025-01-09,商品详情页,结算页,1163,11.26
9,wireless,7.00,1.00,113,2025-01-09,订阅页,首页,1212,9.32
9,wireless,7.00,2.00,149,2025-01-09,订阅页,活动页,1212,12.29
9,wireless,7.00,3.00,115,2025-01-09,订阅页,分类页,1212,9.49
9,wireless,7.00,4.00,139,2025-01-09,订阅页,宝贝页,1212,11.47
9,wireless,7.00,5.00,132,2025-01-09,订阅页,新品页,1212,10.89
9,wireless,7.00,6.00,150,2025-01-09,订阅页,商品详情页,1212,12.38
9,wireless,7.00,8.00,141,2025-01-09,订阅页,直播页,1212,11.63
9,wireless,7.00,9.00,132,2025-01-09,订阅页,购物车,1212,10.89
9,wireless,7.00,10.00,141,2025-01-09,订阅页,结算页,1212,11.63
9,wireless,8.00,1.00,123,2025-01-09,直播页,首页,1140,10.79
9,wireless,8.00,2.00,127,2025-01-09,直播页,活动页,1140,11.14
9,wireless,8.00,3.00,112,2025-01-09,直播页,分类页,1140,9.82
9,wireless,8.00,4.00,131,2025-01-09,直播页,宝贝页,1140,11.49
9,wireless,8.00,5.00,125,2025-01-09,直播页,新品页,1140,10.96
9,wireless,8.00,6.00,119,2025-01-09,直播页,商品详情页,1140,10.44
9,wireless,8.00,7.00,148,2025-01-09,直播页,订阅页,1140,12.98
9,wireless,8.00,9.00,141,2025-01-09,直播页,购物车,1140,12.37
9,wireless,8.00,10.00,114,2025-01-09,直播页,结算页,1140,10.00
9,wireless,9.00,1.00,135,2025-01-09,购物车,首页,1189,11.35
9,wireless,9.00,2.00,107,2025-01-09,购物车,活动页,1189,9.00
9,wireless,9.00,3.00,114,2025-01-09,购物车,分类页,1189,9.59
9,wireless,9.00,4.00,144,2025-01-09,购物车,宝贝页,1189,12.11
9,wireless,9.00,5.00,136,2025-01-09,购物车,新品页,1189,11.44
9,wireless,9.00,6.00,143,2025-01-09,购物车,商品详情页,1189,12.03
9,wireless,9.00,7.00,141,2025-01-09,购物车,订阅页,1189,11.86
9,wireless,9.00,8.00,145,2025-01-09,购物车,直播页,1189,12.20
9,wireless,9.00,10.00,124,2025-01-09,购物车,结算页,1189,10.43
9,wireless,10.00,1.00,135,2025-01-09,结算页,首页,1205,11.20
9,wireless,10.00,2.00,128,2025-01-09,结算页,活动页,1205,10.62
9,wireless,10.00,3.00,123,2025-01-09,结算页,分类页,1205,10.21
9,wireless,10.00,4.00,134,2025-01-09,结算页,宝贝页,1205,11.12
9,wireless,10.00,5.00,141,2025-01-09,结算页,新品页,1205,11.70
9,wireless,10.00,6.00,129,2025-01-09,结算页,商品详情页,1205,10.71
9,wireless,10.00,7.00,134,2025-01-09,结算页,订阅页,1205,11.12
9,wireless,10.00,8.00,148,2025-01-09,结算页,直播页,1205,12.28
9,wireless,10.00,9.00,133,2025-01-09,结算页,购物车,1205,11.04
10,pc,1.00,2.00,65,2025-01-10,首页,活动页,522,12.45
10,pc,1.00,3.00,67,2025-01-10,首页,分类页,522,12.84
10,pc,1.00,4.00,57,2025-01-10,首页,宝贝页,522,10.92
10,pc,1.00,5.00,56,2025-01-10,首页,新品页,522,10.73
10,pc,1.00,6.00,54,2025-01-10,首页,商品详情页,522,10.34
10,pc,1.00,7.00,53,2025-01-10,首页,订阅页,522,10.15
10,pc,1.00,8.00,55,2025-01-10,首页,直播页,522,10.54
10,pc,1.00,9.00,58,2025-01-10,首页,购物车,522,11.11
10,pc,1.00,10.00,57,2025-01-10,首页,结算页,522,10.92
10,pc,2.00,1.00,43,2025-01-10,活动页,首页,499,8.62
10,pc,2.00,3.00,48,2025-01-10,活动页,分类页,499,9.62
10,pc,2.00,4.00,54,2025-01-10,活动页,宝贝页,499,10.82
10,pc,2.00,5.00,52,2025-01-10,活动页,新品页,499,10.42
10,pc,2.00,6.00,62,2025-01-10,活动页,商品详情页,499,12.42
10,pc,2.00,7.00,61,2025-01-10,活动页,订阅页,499,12.22
10,pc,2.00,8.00,57,2025-01-10,活动页,直播页,499,11.42
10,pc,2.00,9.00,66,2025-01-10,活动页,购物车,499,13.23
10,pc,2.00,10.00,56,2025-01-10,活动页,结算页,499,11.22
10,pc,3.00,1.00,64,2025-01-10,分类页,首页,522,12.26
10,pc,3.00,2.00,42,2025-01-10,分类页,活动页,522,8.05
10,pc,3.00,4.00,67,2025-01-10,分类页,宝贝页,522,12.84
10,pc,3.00,5.00,57,2025-01-10,分类页,新品页,522,10.92
10,pc,3.00,6.00,58,2025-01-10,分类页,商品详情页,522,11.11
10,pc,3.00,7.00,61,2025-01-10,分类页,订阅页,522,11.69
10,pc,3.00,8.00,62,2025-01-10,分类页,直播页,522,11.88
10,pc,3.00,9.00,51,2025-01-10,分类页,购物车,522,9.77
10,pc,3.00,10.00,60,2025-01-10,分类页,结算页,522,11.49
10,pc,4.00,1.00,57,2025-01-10,宝贝页,首页,503,11.33
10,pc,4.00,2.00,54,2025-01-10,宝贝页,活动页,503,10.74
10,pc,4.00,3.00,57,2025-01-10,宝贝页,分类页,503,11.33
10,pc,4.00,5.00,48,2025-01-10,宝贝页,新品页,503,9.54
10,pc,4.00,6.00,65,2025-01-10,宝贝页,商品详情页,503,12.92
10,pc,4.00,7.00,62,2025-01-10,宝贝页,订阅页,503,12.33
10,pc,4.00,8.00,54,2025-01-10,宝贝页,直播页,503,10.74
10,pc,4.00,9.00,52,2025-01-10,宝贝页,购物车,503,10.34
10,pc,4.00,10.00,54,2025-01-10,宝贝页,结算页,503,10.74
10,pc,5.00,1.00,44,2025-01-10,新品页,首页,515,8.54
10,pc,5.00,2.00,54,2025-01-10,新品页,活动页,515,10.49
10,pc,5.00,3.00,47,2025-01-10,新品页,分类页,515,9.13
10,pc,5.00,4.00,68,2025-01-10,新品页,宝贝页,515,13.20
10,pc,5.00,6.00,60,2025-01-10,新品页,商品详情页,515,11.65
10,pc,5.00,7.00,56,2025-01-10,新品页,订阅页,515,10.87
10,pc,5.00,8.00,61,2025-01-10,新品页,直播页,515,11.84
10,pc,5.00,9.00,68,2025-01-10,新品页,购物车,515,13.20
10,pc,5.00,10.00,57,2025-01-10,新品页,结算页,515,11.07
10,pc,6.00,1.00,51,2025-01-10,商品详情页,首页,537,9.50
10,pc,6.00,2.00,57,2025-01-10,商品详情页,活动页,537,10.61
10,pc,6.00,3.00,67,2025-01-10,商品详情页,分类页,537,12.48
10,pc,6.00,4.00,57,2025-01-10,商品详情页,宝贝页,537,10.61
10,pc,6.00,5.00,55,2025-01-10,商品详情页,新品页,537,10.24
10,pc,6.00,7.00,62,2025-01-10,商品详情页,订阅页,537,11.55
10,pc,6.00,8.00,58,2025-01-10,商品详情页,直播页,537,10.80
10,pc,6.00,9.00,57,2025-01-10,商品详情页,购物车,537,10.61
10,pc,6.00,10.00,73,2025-01-10,商品详情页,结算页,537,13.59
10,pc,7.00,1.00,56,2025-01-10,订阅页,首页,498,11.24
10,pc,7.00,2.00,52,2025-01-10,订阅页,活动页,498,10.44
10,pc,7.00,3.00,53,2025-01-10,订阅页,分类页,498,10.64
10,pc,7.00,4.00,60,2025-01-10,订阅页,宝贝页,498,12.05
10,pc,7.00,5.00,67,2025-01-10,订阅页,新品页,498,13.45
10,pc,7.00,6.00,63,2025-01-10,订阅页,商品详情页,498,12.65
10,pc,7.00,8.00,50,2025-01-10,订阅页,直播页,498,10.04
10,pc,7.00,9.00,53,2025-01-10,订阅页,购物车,498,10.64
10,pc,7.00,10.00,44,2025-01-10,订阅页,结算页,498,8.84
10,pc,8.00,1.00,49,2025-01-10,直播页,首页,516,9.50
10,pc,8.00,2.00,61,2025-01-10,直播页,活动页,516,11.82
10,pc,8.00,3.00,62,2025-01-10,直播页,分类页,516,12.02
10,pc,8.00,4.00,49,2025-01-10,直播页,宝贝页,516,9.50
10,pc,8.00,5.00,58,2025-01-10,直播页,新品页,516,11.24
10,pc,8.00,6.00,61,2025-01-10,直播页,商品详情页,516,11.82
10,pc,8.00,7.00,51,2025-01-10,直播页,订阅页,516,9.88
10,pc,8.00,9.00,62,2025-01-10,直播页,购物车,516,12.02
10,pc,8.00,10.00,63,2025-01-10,直播页,结算页,516,12.21
10,pc,9.00,1.00,65,2025-01-10,购物车,首页,524,12.40
10,pc,9.00,2.00,58,2025-01-10,购物车,活动页,524,11.07
10,pc,9.00,3.00,44,2025-01-10,购物车,分类页,524,8.40
10,pc,9.00,4.00,56,2025-01-10,购物车,宝贝页,524,10.69
10,pc,9.00,5.00,68,2025-01-10,购物车,新品页,524,12.98
10,pc,9.00,6.00,60,2025-01-10,购物车,商品详情页,524,11.45
10,pc,9.00,7.00,61,2025-01-10,购物车,订阅页,524,11.64
10,pc,9.00,8.00,45,2025-01-10,购物车,直播页,524,8.59
10,pc,9.00,10.00,67,2025-01-10,购物车,结算页,524,12.79
10,pc,10.00,1.00,55,2025-01-10,结算页,首页,483,11.39
10,pc,10.00,2.00,48,2025-01-10,结算页,活动页,483,9.94
10,pc,10.00,3.00,57,2025-01-10,结算页,分类页,483,11.80
10,pc,10.00,4.00,52,2025-01-10,结算页,宝贝页,483,10.77
10,pc,10.00,5.00,47,2025-01-10,结算页,新品页,483,9.73
10,pc,10.00,6.00,49,2025-01-10,结算页,商品详情页,483,10.14
10,pc,10.00,7.00,67,2025-01-10,结算页,订阅页,483,13.87
10,pc,10.00,8.00,60,2025-01-10,结算页,直播页,483,12.42
10,pc,10.00,9.00,48,2025-01-10,结算页,购物车,483,9.94
10,wireless,1.00,2.00,123,2025-01-10,首页,活动页,1170,10.51
10,wireless,1.00,3.00,150,2025-01-10,首页,分类页,1170,12.82
10,wireless,1.00,4.00,124,2025-01-10,首页,宝贝页,1170,10.60
10,wireless,1.00,5.00,126,2025-01-10,首页,新品页,1170,10.77
10,wireless,1.00,6.00,137,2025-01-10,首页,商品详情页,1170,11.71
10,wireless,1.00,7.00,104,2025-01-10,首页,订阅页,1170,8.89
10,wireless,1.00,8.00,127,2025-01-10,首页,直播页,1170,10.85
10,wireless,1.00,9.00,152,2025-01-10,首页,购物车,1170,12.99
10,wireless,1.00,10.00,127,2025-01-10,首页,结算页,1170,10.85
10,wireless,2.00,1.00,135,2025-01-10,活动页,首页,1231,10.97
10,wireless,2.00,3.00,129,2025-01-10,活动页,分类页,1231,10.48
10,wireless,2.00,4.00,114,2025-01-10,活动页,宝贝页,1231,9.26
10,wireless,2.00,5.00,111,2025-01-10,活动页,新品页,1231,9.02
10,wireless,2.00,6.00,144,2025-01-10,活动页,商品详情页,1231,11.70
10,wireless,2.00,7.00,141,2025-01-10,活动页,订阅页,1231,11.45
10,wireless,2.00,8.00,126,2025-01-10,活动页,直播页,1231,10.24
10,wireless,2.00,9.00,170,2025-01-10,活动页,购物车,1231,13.81
10,wireless,2.00,10.00,161,2025-01-10,活动页,结算页,1231,13.08
10,wireless,3.00,1.00,118,2025-01-10,分类页,首页,1257,9.39
10,wireless,3.00,2.00,152,2025-01-10,分类页,活动页,1257,12.09
10,wireless,3.00,4.00,144,2025-01-10,分类页,宝贝页,1257,11.46
10,wireless,3.00,5.00,133,2025-01-10,分类页,新品页,1257,10.58
10,wireless,3.00,6.00,146,2025-01-10,分类页,商品详情页,1257,11.61
10,wireless,3.00,7.00,148,2025-01-10,分类页,订阅页,1257,11.77
10,wireless,3.00,8.00,145,2025-01-10,分类页,直播页,1257,11.54
10,wireless,3.00,9.00,121,2025-01-10,分类页,购物车,1257,9.63
10,wireless,3.00,10.00,150,2025-01-10,分类页,结算页,1257,11.93
10,wireless,4.00,1.00,148,2025-01-10,宝贝页,首页,1166,12.69
10,wireless,4.00,2.00,134,2025-01-10,宝贝页,活动页,1166,11.49
10,wireless,4.00,3.00,137,2025-01-10,宝贝页,分类页,1166,11.75
10,wireless,4.00,5.00,137,2025-01-10,宝贝页,新品页,1166,11.75
10,wireless,4.00,6.00,113,2025-01-10,宝贝页,商品详情页,1166,9.69
10,wireless,4.00,7.00,111,2025-01-10,宝贝页,订阅页,1166,9.52
10,wireless,4.00,8.00,129,2025-01-10,宝贝页,直播页,1166,11.06
10,wireless,4.00,9.00,108,2025-01-10,宝贝页,购物车,1166,9.26
10,wireless,4.00,10.00,149,2025-01-10,宝贝页,结算页,1166,12.78
10,wireless,5.00,1.00,125,2025-01-10,新品页,首页,1198,10.43
10,wireless,5.00,2.00,144,2025-01-10,新品页,活动页,1198,12.02
10,wireless,5.00,3.00,158,2025-01-10,新品页,分类页,1198,13.19
10,wireless,5.00,4.00,139,2025-01-10,新品页,宝贝页,1198,11.60
10,wireless,5.00,6.00,139,2025-01-10,新品页,商品详情页,1198,11.60
10,wireless,5.00,7.00,139,2025-01-10,新品页,订阅页,1198,11.60
10,wireless,5.00,8.00,116,2025-01-10,新品页,直播页,1198,9.68
10,wireless,5.00,9.00,102,2025-01-10,新品页,购物车,1198,8.51
10,wireless,5.00,10.00,136,2025-01-10,新品页,结算页,1198,11.35
10,wireless,6.00,1.00,131,2025-01-10,商品详情页,首页,1194,10.97
10,wireless,6.00,2.00,132,2025-01-10,商品详情页,活动页,1194,11.06
10,wireless,6.00,3.00,130,2025-01-10,商品详情页,分类页,1194,10.89
10,wireless,6.00,4.00,141,2025-01-10,商品详情页,宝贝页,1194,11.81
10,wireless,6.00,5.00,124,2025-01-10,商品详情页,新品页,1194,10.39
10,wireless,6.00,7.00,123,2025-01-10,商品详情页,订阅页,1194,10.30
10,wireless,6.00,8.00,144,2025-01-10,商品详情页,直播页,1194,12.06
10,wireless,6.00,9.00,136,2025-01-10,商品详情页,购物车,1194,11.39
10,wireless,6.00,10.00,133,2025-01-10,商品详情页,结算页,1194,11.14
10,wireless,7.00,1.00,161,2025-01-10,订阅页,首页,1200,13.42
10,wireless,7.00,2.00,116,2025-01-10,订阅页,活动页,1200,9.67
10,wireless,7.00,3.00,133,2025-01-10,订阅页,分类页,1200,11.08
10,wireless,7.00,4.00,135,2025-01-10,订阅页,宝贝页,1200,11.25
10,wireless,7.00,5.00,130,2025-01-10,订阅页,新品页,1200,10.83
10,wireless,7.00,6.00,141,2025-01-10,订阅页,商品详情页,1200,11.75
10,wireless,7.00,8.00,140,2025-01-10,订阅页,直播页,1200,11.67
10,wireless,7.00,9.00,127,2025-01-10,订阅页,购物车,1200,10.58
10,wireless,7.00,10.00,117,2025-01-10,订阅页,结算页,1200,9.75
10,wireless,8.00,1.00,131,2025-01-10,直播页,首页,1173,11.17
10,wireless,8.00,2.00,147,2025-01-10,直播页,活动页,1173,12.53
10,wireless,8.00,3.00,132,2025-01-10,直播页,分类页,1173,11.25
10,wireless,8.00,4.00,119,2025-01-10,直播页,宝贝页,1173,10.14
10,wireless,8.00,5.00,119,2025-01-10,直播页,新品页,1173,10.14
10,wireless,8.00,6.00,109,2025-01-10,直播页,商品详情页,1173,9.29
10,wireless,8.00,7.00,138,2025-01-10,直播页,订阅页,1173,11.76
10,wireless,8.00,9.00,139,2025-01-10,直播页,购物车,1173,11.85
10,wireless,8.00,10.00,139,2025-01-10,直播页,结算页,1173,11.85
10,wireless,9.00,1.00,141,2025-01-10,购物车,首页,1184,11.91
10,wireless,9.00,2.00,147,2025-01-10,购物车,活动页,1184,12.42
10,wireless,9.00,3.00,126,2025-01-10,购物车,分类页,1184,10.64
10,wireless,9.00,4.00,142,2025-01-10,购物车,宝贝页,1184,11.99
10,wireless,9.00,5.00,120,2025-01-10,购物车,新品页,1184,10.14
10,wireless,9.00,6.00,110,2025-01-10,购物车,商品详情页,1184,9.29
10,wireless,9.00,7.00,134,2025-01-10,购物车,订阅页,1184,11.32
10,wireless,9.00,8.00,135,2025-01-10,购物车,直播页,1184,11.40
10,wireless,9.00,10.00,129,2025-01-10,购物车,结算页,1184,10.90
10,wireless,10.00,1.00,118,2025-01-10,结算页,首页,1207,9.78
10,wireless,10.00,2.00,129,2025-01-10,结算页,活动页,1207,10.69
10,wireless,10.00,3.00,123,2025-01-10,结算页,分类页,1207,10.19
10,wireless,10.00,4.00,123,2025-01-10,结算页,宝贝页,1207,10.19
10,wireless,10.00,5.00,124,2025-01-10,结算页,新品页,1207,10.27
10,wireless,10.00,6.00,125,2025-01-10,结算页,商品详情页,1207,10.36
10,wireless,10.00,7.00,141,2025-01-10,结算页,订阅页,1207,11.68
10,wireless,10.00,8.00,152,2025-01-10,结算页,直播页,1207,12.59
10,wireless,10.00,9.00,172,2025-01-10,结算页,购物车,1207,14.25
11,pc,1.00,2.00,51,2025-01-11,首页,活动页,473,10.78
11,pc,1.00,3.00,53,2025-01-11,首页,分类页,473,11.21
11,pc,1.00,4.00,44,2025-01-11,首页,宝贝页,473,9.30
11,pc,1.00,5.00,51,2025-01-11,首页,新品页,473,10.78
11,pc,1.00,6.00,53,2025-01-11,首页,商品详情页,473,11.21
11,pc,1.00,7.00,60,2025-01-11,首页,订阅页,473,12.68
11,pc,1.00,8.00,63,2025-01-11,首页,直播页,473,13.32
11,pc,1.00,9.00,54,2025-01-11,首页,购物车,473,11.42
11,pc,1.00,10.00,44,2025-01-11,首页,结算页,473,9.30
11,pc,2.00,1.00,66,2025-01-11,活动页,首页,495,13.33
11,pc,2.00,3.00,49,2025-01-11,活动页,分类页,495,9.90
11,pc,2.00,4.00,55,2025-01-11,活动页,宝贝页,495,11.11
11,pc,2.00,5.00,45,2025-01-11,活动页,新品页,495,9.09
11,pc,2.00,6.00,55,2025-01-11,活动页,商品详情页,495,11.11
11,pc,2.00,7.00,58,2025-01-11,活动页,订阅页,495,11.72
11,pc,2.00,8.00,59,2025-01-11,活动页,直播页,495,11.92
11,pc,2.00,9.00,57,2025-01-11,活动页,购物车,495,11.52
11,pc,2.00,10.00,51,2025-01-11,活动页,结算页,495,10.30
11,pc,3.00,1.00,57,2025-01-11,分类页,首页,496,11.49
11,pc,3.00,2.00,51,2025-01-11,分类页,活动页,496,10.28
11,pc,3.00,4.00,40,2025-01-11,分类页,宝贝页,496,8.06
11,pc,3.00,5.00,64,2025-01-11,分类页,新品页,496,12.90
11,pc,3.00,6.00,62,2025-01-11,分类页,商品详情页,496,12.50
11,pc,3.00,7.00,67,2025-01-11,分类页,订阅页,496,13.51
11,pc,3.00,8.00,51,2025-01-11,分类页,直播页,496,10.28
11,pc,3.00,9.00,50,2025-01-11,分类页,购物车,496,10.08
11,pc,3.00,10.00,54,2025-01-11,分类页,结算页,496,10.89
11,pc,4.00,1.00,71,2025-01-11,宝贝页,首页,516,13.76
11,pc,4.00,2.00,58,2025-01-11,宝贝页,活动页,516,11.24
11,pc,4.00,3.00,55,2025-01-11,宝贝页,分类页,516,10.66
11,pc,4.00,5.00,52,2025-01-11,宝贝页,新品页,516,10.08
11,pc,4.00,6.00,48,2025-01-11,宝贝页,商品详情页,516,9.30
11,pc,4.00,7.00,59,2025-01-11,宝贝页,订阅页,516,11.43
11,pc,4.00,8.00,56,2025-01-11,宝贝页,直播页,516,10.85
11,pc,4.00,9.00,50,2025-01-11,宝贝页,购物车,516,9.69
11,pc,4.00,10.00,67,2025-01-11,宝贝页,结算页,516,12.98
11,pc,5.00,1.00,49,2025-01-11,新品页,首页,513,9.55
11,pc,5.00,2.00,63,2025-01-11,新品页,活动页,513,12.28
11,pc,5.00,3.00,54,2025-01-11,新品页,分类页,513,10.53
11,pc,5.00,4.00,62,2025-01-11,新品页,宝贝页,513,12.09
11,pc,5.00,6.00,57,2025-01-11,新品页,商品详情页,513,11.11
11,pc,5.00,7.00,61,2025-01-11,新品页,订阅页,513,11.89
11,pc,5.00,8.00,50,2025-01-11,新品页,直播页,513,9.75
11,pc,5.00,9.00,71,2025-01-11,新品页,购物车,513,13.84
11,pc,5.00,10.00,46,2025-01-11,新品页,结算页,513,8.97
11,pc,6.00,1.00,66,2025-01-11,商品详情页,首页,522,12.64
11,pc,6.00,2.00,56,2025-01-11,商品详情页,活动页,522,10.73
11,pc,6.00,3.00,53,2025-01-11,商品详情页,分类页,522,10.15
11,pc,6.00,4.00,55,2025-01-11,商品详情页,宝贝页,522,10.54
11,pc,6.00,5.00,52,2025-01-11,商品详情页,新品页,522,9.96
11,pc,6.00,7.00,65,2025-01-11,商品详情页,订阅页,522,12.45
11,pc,6.00,8.00,56,2025-01-11,商品详情页,直播页,522,10.73
11,pc,6.00,9.00,61,2025-01-11,商品详情页,购物车,522,11.69
11,pc,6.00,10.00,58,2025-01-11,商品详情页,结算页,522,11.11
11,pc,7.00,1.00,49,2025-01-11,订阅页,首页,503,9.74
11,pc,7.00,2.00,53,2025-01-11,订阅页,活动页,503,10.54
11,pc,7.00,3.00,65,2025-01-11,订阅页,分类页,503,12.92
11,pc,7.00,4.00,48,2025-01-11,订阅页,宝贝页,503,9.54
11,pc,7.00,5.00,68,2025-01-11,订阅页,新品页,503,13.52
11,pc,7.00,6.00,56,2025-01-11,订阅页,商品详情页,503,11.13
11,pc,7.00,8.00,56,2025-01-11,订阅页,直播页,503,11.13
11,pc,7.00,9.00,44,2025-01-11,订阅页,购物车,503,8.75
11,pc,7.00,10.00,64,2025-01-11,订阅页,结算页,503,12.72
11,pc,8.00,1.00,55,2025-01-11,直播页,首页,499,11.02
11,pc,8.00,2.00,61,2025-01-11,直播页,活动页,499,12.22
11,pc,8.00,3.00,62,2025-01-11,直播页,分类页,499,12.42
11,pc,8.00,4.00,46,2025-01-11,直播页,宝贝页,499,9.22
11,pc,8.00,5.00,54,2025-01-11,直播页,新品页,499,10.82
11,pc,8.00,6.00,43,2025-01-11,直播页,商品详情页,499,8.62
11,pc,8.00,7.00,67,2025-01-11,直播页,订阅页,499,13.43
11,pc,8.00,9.00,62,2025-01-11,直播页,购物车,499,12.42
11,pc,8.00,10.00,49,2025-01-11,直播页,结算页,499,9.82
11,pc,9.00,1.00,59,2025-01-11,购物车,首页,522,11.30
11,pc,9.00,2.00,48,2025-01-11,购物车,活动页,522,9.20
11,pc,9.00,3.00,58,2025-01-11,购物车,分类页,522,11.11
11,pc,9.00,4.00,44,2025-01-11,购物车,宝贝页,522,8.43
11,pc,9.00,5.00,58,2025-01-11,购物车,新品页,522,11.11
11,pc,9.00,6.00,66,2025-01-11,购物车,商品详情页,522,12.64
11,pc,9.00,7.00,70,2025-01-11,购物车,订阅页,522,13.41
11,pc,9.00,8.00,65,2025-01-11,购物车,直播页,522,12.45
11,pc,9.00,10.00,54,2025-01-11,购物车,结算页,522,10.34
11,pc,10.00,1.00,55,2025-01-11,结算页,首页,521,10.56
11,pc,10.00,2.00,57,2025-01-11,结算页,活动页,521,10.94
11,pc,10.00,3.00,55,2025-01-11,结算页,分类页,521,10.56
11,pc,10.00,4.00,54,2025-01-11,结算页,宝贝页,521,10.36
11,pc,10.00,5.00,57,2025-01-11,结算页,新品页,521,10.94
11,pc,10.00,6.00,62,2025-01-11,结算页,商品详情页,521,11.90
11,pc,10.00,7.00,62,2025-01-11,结算页,订阅页,521,11.90
11,pc,10.00,8.00,58,2025-01-11,结算页,直播页,521,11.13
11,pc,10.00,9.00,61,2025-01-11,结算页,购物车,521,11.71
11,wireless,1.00,2.00,131,2025-01-11,首页,活动页,1149,11.40
11,wireless,1.00,3.00,130,2025-01-11,首页,分类页,1149,11.31
11,wireless,1.00,4.00,128,2025-01-11,首页,宝贝页,1149,11.14
11,wireless,1.00,5.00,134,2025-01-11,首页,新品页,1149,11.66
11,wireless,1.00,6.00,125,2025-01-11,首页,商品详情页,1149,10.88
11,wireless,1.00,7.00,116,2025-01-11,首页,订阅页,1149,10.10
11,wireless,1.00,8.00,125,2025-01-11,首页,直播页,1149,10.88
11,wireless,1.00,9.00,130,2025-01-11,首页,购物车,1149,11.31
11,wireless,1.00,10.00,130,2025-01-11,首页,结算页,1149,11.31
11,wireless,2.00,1.00,145,2025-01-11,活动页,首页,1205,12.03
11,wireless,2.00,3.00,155,2025-01-11,活动页,分类页,1205,12.86
11,wireless,2.00,4.00,127,2025-01-11,活动页,宝贝页,1205,10.54
11,wireless,2.00,5.00,143,2025-01-11,活动页,新品页,1205,11.87
11,wireless,2.00,6.00,118,2025-01-11,活动页,商品详情页,1205,9.79
11,wireless,2.00,7.00,112,2025-01-11,活动页,订阅页,1205,9.29
11,wireless,2.00,8.00,145,2025-01-11,活动页,直播页,1205,12.03
11,wireless,2.00,9.00,130,2025-01-11,活动页,购物车,1205,10.79
11,wireless,2.00,10.00,130,2025-01-11,活动页,结算页,1205,10.79
11,wireless,3.00,1.00,132,2025-01-11,分类页,首页,1167,11.31
11,wireless,3.00,2.00,122,2025-01-11,分类页,活动页,1167,10.45
11,wireless,3.00,4.00,130,2025-01-11,分类页,宝贝页,1167,11.14
